split_seed,row_id,split_role,Y
2,caco2_wang:train_val:444,train,-4.4043612000000003
2,caco2_wang:train_val:185,train,-4.6500000999999997
2,caco2_wang:train_val:186,train,-6.4699998000000001
2,caco2_wang:train_val:187,train,-6.4579659000000005
2,caco2_wang:train_val:276,train,-4.9699998000000001
2,caco2_wang:train_val:477,train,-4.4800000000000004
2,caco2_wang:train_val:715,train,-6.2223767999999975
2,caco2_wang:train_val:716,train,-6.2987847000000015
2,caco2_wang:train_val:717,train,-5.4504986000000004
2,caco2_wang:train_val:412,train,-4.0999998999999994
2,caco2_wang:train_val:122,train,-6.0555171999999997
2,caco2_wang:train_val:378,train,-5.2218489999999997
2,caco2_wang:train_val:599,train,-5.6010299000000003
2,caco2_wang:train_val:413,train,-5.4001169000000004
2,caco2_wang:train_val:414,train,-5.4000000999999997
2,caco2_wang:train_val:415,train,-5.4000000999999997
2,caco2_wang:train_val:603,train,-4.4800000000000004
2,caco2_wang:train_val:463,train,-4.3899999000000003
2,caco2_wang:train_val:104,train,-5.5875134000000015
2,caco2_wang:train_val:103,train,-5.1224694
2,caco2_wang:train_val:225,train,-3.8880284000000001
2,caco2_wang:train_val:691,train,-4.8200002
2,caco2_wang:train_val:63,train,-5.0478787000000001
2,caco2_wang:train_val:706,train,-4.9279342000000002
2,caco2_wang:train_val:707,train,-4.8885694000000015
2,caco2_wang:train_val:48,train,-5.4109997999999999
2,caco2_wang:train_val:272,train,-5.3049202000000015
2,caco2_wang:train_val:273,train,-5.21
2,caco2_wang:train_val:284,train,-6.8200002000000008
2,caco2_wang:train_val:418,train,-5.8474512000000001
2,caco2_wang:train_val:419,train,-5.7328787000000005
2,caco2_wang:train_val:420,train,-5.6954092999999997
2,caco2_wang:train_val:421,train,-5.1300000999999984
2,caco2_wang:train_val:422,train,-5.9819288000000004
2,caco2_wang:train_val:675,train,-6.1500000999999997
2,caco2_wang:train_val:586,train,-4.0300001999999999
2,caco2_wang:train_val:214,train,-5.3699999000000025
2,caco2_wang:train_val:215,train,-5.1700000999999984
2,caco2_wang:train_val:216,train,-5.3400002000000004
2,caco2_wang:train_val:217,train,-5.5999999000000003
2,caco2_wang:train_val:218,train,-5.6900000999999998
2,caco2_wang:train_val:648,train,-4.2699999999999996
2,caco2_wang:train_val:649,train,-4.6599997999999996
2,caco2_wang:train_val:154,train,-5.2685814000000004
2,caco2_wang:train_val:423,train,-6.6500000999999989
2,caco2_wang:train_val:255,train,-4.6100000999999997
2,caco2_wang:train_val:604,train,-4.4210457999999999
2,caco2_wang:train_val:605,train,-5.0499267999999997
2,caco2_wang:train_val:606,train,-5.6994847999999996
2,caco2_wang:train_val:61,train,-4.4490995
2,caco2_wang:train_val:274,train,-4.8099742000000001
2,caco2_wang:train_val:275,train,-4.8000002000000004
2,caco2_wang:train_val:607,train,-7.1199999000000025
2,caco2_wang:train_val:461,train,-3.9978395
2,caco2_wang:train_val:206,train,-4.6391362999999997
2,caco2_wang:train_val:123,train,-5.7697759000000008
2,caco2_wang:train_val:536,train,-4.5497984999999996
2,caco2_wang:train_val:545,train,-5.3899999000000003
2,caco2_wang:train_val:160,train,-5.3800000999999975
2,caco2_wang:train_val:159,train,-5.6999997999999996
2,caco2_wang:train_val:482,train,-6.2600002000000003
2,caco2_wang:train_val:483,train,-6.2800001999999999
2,caco2_wang:train_val:484,train,-5.8616972000000001
2,caco2_wang:train_val:671,train,-6.0727586999999996
2,caco2_wang:train_val:485,train,-5.4699998000000001
2,caco2_wang:train_val:405,train,-4.8899999000000003
2,caco2_wang:train_val:128,train,-5.8099999000000002
2,caco2_wang:train_val:129,train,-5.3299999000000016
2,caco2_wang:train_val:125,train,-5.6900000999999998
2,caco2_wang:train_val:126,train,-5.3499999000000003
2,caco2_wang:train_val:127,train,-5.6799998
2,caco2_wang:train_val:277,train,-5.3400002000000004
2,caco2_wang:train_val:278,train,-5.1590075000000004
2,caco2_wang:train_val:279,train,-5.0116142999999997
2,caco2_wang:train_val:280,train,-5.1515225999999998
2,caco2_wang:train_val:281,train,-5.3275695000000001
2,caco2_wang:train_val:282,train,-5.1295055999999999
2,caco2_wang:train_val:283,train,-5.0886234999999997
2,caco2_wang:train_val:535,train,-4.1011863000000002
2,caco2_wang:train_val:724,train,-6.1012278000000002
2,caco2_wang:train_val:725,train,-5.6697760000000015
2,caco2_wang:train_val:52,train,-5.0582528
2,caco2_wang:train_val:540,train,-4.4699998000000001
2,caco2_wang:train_val:490,train,-5.5207167000000004
2,caco2_wang:train_val:138,train,-4.5528421000000003
2,caco2_wang:train_val:139,train,-4.5528421000000003
2,caco2_wang:train_val:140,train,-4.6382722999999997
2,caco2_wang:train_val:71,train,-7.3400002000000004
2,caco2_wang:train_val:386,train,-4.3517655999999993
2,caco2_wang:train_val:387,train,-5.1413335999999994
2,caco2_wang:train_val:710,train,-5.1100000999999997
2,caco2_wang:train_val:711,train,-6.0604806
2,caco2_wang:train_val:515,train,-5.9699998000000001
2,caco2_wang:train_val:516,train,-7.3800000999999966
2,caco2_wang:train_val:517,train,-7.0199999999999996
2,caco2_wang:train_val:518,train,-7.3099999000000011
2,caco2_wang:train_val:193,train,-4.9586072000000003
2,caco2_wang:train_val:194,train,-6.6989698000000004
2,caco2_wang:train_val:595,train,-6.3982739000000004
2,caco2_wang:train_val:596,train,-6.54
2,caco2_wang:train_val:597,train,-6.1199999000000025
2,caco2_wang:train_val:598,train,-5.9796510000000005
2,caco2_wang:train_val:489,train,-4.8699999000000016
2,caco2_wang:train_val:468,train,-7.1795706999999975
2,caco2_wang:train_val:681,train,-5.3200002
2,caco2_wang:train_val:682,train,-5.5999999000000003
2,caco2_wang:train_val:251,train,-4.6322559999999999
2,caco2_wang:train_val:151,train,-4.7199998000000001
2,caco2_wang:train_val:712,train,-4.3221110999999999
2,caco2_wang:train_val:145,train,-6.29
2,caco2_wang:train_val:176,train,-6.0999999000000003
2,caco2_wang:train_val:177,train,-5.2300000000000004
2,caco2_wang:train_val:318,train,-4.9099997999999996
2,caco2_wang:train_val:417,train,-4.5178499000000008
2,caco2_wang:train_val:659,train,-5.5999999000000003
2,caco2_wang:train_val:288,train,-5.7447276
2,caco2_wang:train_val:289,train,-5.3665314000000004
2,caco2_wang:train_val:589,train,-5.1599997999999996
2,caco2_wang:train_val:590,train,-5.3200002
2,caco2_wang:train_val:362,train,-6.9204097000000004
2,caco2_wang:train_val:687,train,-4.71
2,caco2_wang:train_val:644,train,-5.1684264999999998
2,caco2_wang:train_val:408,train,-6.4094677000000004
2,caco2_wang:train_val:469,train,-6.3699999000000025
2,caco2_wang:train_val:470,train,-5.9899997999999997
2,caco2_wang:train_val:361,train,-4.6900000999999998
2,caco2_wang:train_val:622,train,-6.4579659000000005
2,caco2_wang:train_val:623,train,-6.8519359
2,caco2_wang:train_val:136,train,-5.5693182999999999
2,caco2_wang:train_val:316,train,-5.1011863000000002
2,caco2_wang:train_val:692,train,-5.7141905
2,caco2_wang:train_val:73,train,-4.8569850999999984
2,caco2_wang:train_val:74,train,-4.5917602000000004
2,caco2_wang:train_val:723,train,-5.79
2,caco2_wang:train_val:109,train,-4.71
2,caco2_wang:train_val:96,train,-4.5799999000000016
2,caco2_wang:train_val:55,train,-6.5199999999999996
2,caco2_wang:train_val:144,train,-4.9593034000000005
2,caco2_wang:train_val:686,train,-5.7979398
2,caco2_wang:train_val:339,train,-5.3997859999999998
2,caco2_wang:train_val:99,train,-5.9411516000000004
2,caco2_wang:train_val:624,train,-5.1011863000000002
2,caco2_wang:train_val:625,train,-4.6994847999999996
2,caco2_wang:train_val:626,train,-5.8519359
2,caco2_wang:train_val:627,train,-5.3005152000000004
2,caco2_wang:train_val:628,train,-5.7697759000000008
2,caco2_wang:train_val:629,train,-5.7979398
2,caco2_wang:train_val:630,train,-5.7206230000000025
2,caco2_wang:train_val:631,train,-4.6994847999999996
2,caco2_wang:train_val:609,train,-4.3099999000000002
2,caco2_wang:train_val:546,train,-5.3699999000000025
2,caco2_wang:train_val:547,train,-5.4436974999999999
2,caco2_wang:train_val:548,train,-5.1161517999999999
2,caco2_wang:train_val:549,train,-4.7199998000000001
2,caco2_wang:train_val:328,train,-4.9978389999999999
2,caco2_wang:train_val:329,train,-5.1919103
2,caco2_wang:train_val:330,train,-5.9593034000000005
2,caco2_wang:train_val:327,train,-5.2912149000000008
2,caco2_wang:train_val:520,train,-4.2600002000000003
2,caco2_wang:train_val:521,train,-6.1199999000000025
2,caco2_wang:train_val:522,train,-5.79
2,caco2_wang:train_val:523,train,-5.29
2,caco2_wang:train_val:524,train,-4.7399997999999997
2,caco2_wang:train_val:525,train,-4.2800001999999999
2,caco2_wang:train_val:526,train,-4.1500001000000015
2,caco2_wang:train_val:527,train,-4.0199999999999996
2,caco2_wang:train_val:528,train,-4
2,caco2_wang:train_val:529,train,-4.1399998999999994
2,caco2_wang:train_val:708,train,-4.6199999000000016
2,caco2_wang:train_val:704,train,-6.3200002
2,caco2_wang:train_val:146,train,-6.5883503000000001
2,caco2_wang:train_val:171,train,-5.1999997999999996
2,caco2_wang:train_val:100,train,-4.5
2,caco2_wang:train_val:101,train,-4.4499997999999996
2,caco2_wang:train_val:102,train,-4.46
2,caco2_wang:train_val:167,train,-4.7699999999999996
2,caco2_wang:train_val:240,train,-4.9204097000000004
2,caco2_wang:train_val:227,train,-4.8289509000000015
2,caco2_wang:train_val:188,train,-4.5
2,caco2_wang:train_val:388,train,-5.8000002000000004
2,caco2_wang:train_val:389,train,-5.7199998000000001
2,caco2_wang:train_val:390,train,-5.5
2,caco2_wang:train_val:285,train,-4.5500002000000004
2,caco2_wang:train_val:241,train,-5.8880280999999997
2,caco2_wang:train_val:491,train,-4.3899999000000003
2,caco2_wang:train_val:700,train,-5.8000002000000004
2,caco2_wang:train_val:701,train,-5.8499999000000003
2,caco2_wang:train_val:702,train,-5.54
2,caco2_wang:train_val:435,train,-6.2003297999999996
2,caco2_wang:train_val:436,train,-6.1999997999999996
2,caco2_wang:train_val:53,train,-5.6599997999999996
2,caco2_wang:train_val:76,train,-4.9099997999999996
2,caco2_wang:train_val:161,train,-4.9099997999999996
2,caco2_wang:train_val:162,train,-5.29
2,caco2_wang:train_val:163,train,-5
2,caco2_wang:train_val:344,train,-5.8313413000000001
2,caco2_wang:train_val:332,train,-4.5
2,caco2_wang:train_val:333,train,-4.8153085999999998
2,caco2_wang:train_val:334,train,-5.2123350999999998
2,caco2_wang:train_val:335,train,-4.8200002
2,caco2_wang:train_val:72,train,-4.9699998000000001
2,caco2_wang:train_val:131,train,-6.9593033999999996
2,caco2_wang:train_val:132,train,-5.6999997999999996
2,caco2_wang:train_val:133,train,-7.2300000000000004
2,caco2_wang:train_val:134,train,-5.5799999000000025
2,caco2_wang:train_val:224,train,-5.7227535000000005
2,caco2_wang:train_val:107,train,-5.3289509000000015
2,caco2_wang:train_val:358,train,-4.9684534000000005
2,caco2_wang:train_val:580,train,-6.2300000000000004
2,caco2_wang:train_val:191,train,-4.9574246000000004
2,caco2_wang:train_val:376,train,-5.3022589999999994
2,caco2_wang:train_val:375,train,-5.2232989999999999
2,caco2_wang:train_val:147,train,-4.6599997999999996
2,caco2_wang:train_val:475,train,-4.6999997999999996
2,caco2_wang:train_val:476,train,-4.8899999000000003
2,caco2_wang:train_val:371,train,-7.0312261999999999
2,caco2_wang:train_val:293,train,-6.0599999000000002
2,caco2_wang:train_val:379,train,-6.5900002000000004
2,caco2_wang:train_val:380,train,-6.0999999000000003
2,caco2_wang:train_val:258,train,-5.3499999000000003
2,caco2_wang:train_val:210,train,-5.4094677000000004
2,caco2_wang:train_val:158,train,-4.5999999000000003
2,caco2_wang:train_val:54,train,-5.0100002000000003
2,caco2_wang:train_val:530,train,-5.8219547
2,caco2_wang:train_val:720,train,-7.0478787000000001
2,caco2_wang:train_val:721,train,-7.0500002000000004
2,caco2_wang:train_val:153,train,-4.6100000999999997
2,caco2_wang:train_val:726,train,-4.6289319999999998
2,caco2_wang:train_val:727,train,-4.7399997999999997
2,caco2_wang:train_val:616,train,-4.7300000000000004
2,caco2_wang:train_val:617,train,-4.5500002000000004
2,caco2_wang:train_val:618,train,-4.5100002000000003
2,caco2_wang:train_val:619,train,-4.5900002000000004
2,caco2_wang:train_val:620,train,-4.6199999000000016
2,caco2_wang:train_val:621,train,-4.6500000999999997
2,caco2_wang:train_val:693,train,-4.1999997999999996
2,caco2_wang:train_val:694,train,-4.3299999000000016
2,caco2_wang:train_val:695,train,-4.1999997999999996
2,caco2_wang:train_val:696,train,-4.54
2,caco2_wang:train_val:697,train,-5.3000002000000004
2,caco2_wang:train_val:698,train,-4.3299999000000016
2,caco2_wang:train_val:312,train,-5.1399999000000003
2,caco2_wang:train_val:311,train,-5.0700002
2,caco2_wang:train_val:718,train,-5.8998150999999996
2,caco2_wang:train_val:587,train,-5.0799999000000016
2,caco2_wang:train_val:47,train,-4.71
2,caco2_wang:train_val:56,train,-4.9846401
2,caco2_wang:train_val:57,train,-4.9920391999999998
2,caco2_wang:train_val:652,train,-5.3899999000000003
2,caco2_wang:train_val:653,train,-5.3200002
2,caco2_wang:train_val:143,train,-4.7799462999999998
2,caco2_wang:train_val:400,train,-4.5199999999999996
2,caco2_wang:train_val:399,train,-4.1300812000000002
2,caco2_wang:train_val:59,train,-4.3299999000000016
2,caco2_wang:train_val:286,train,-5.7088717999999998
2,caco2_wang:train_val:287,train,-5.378171
2,caco2_wang:train_val:184,train,-6.5595455000000005
2,caco2_wang:train_val:183,train,-6.4910722000000005
2,caco2_wang:train_val:0,train,-5.4279842
2,caco2_wang:train_val:1,train,-5.2198415000000002
2,caco2_wang:train_val:2,train,-6.2819985999999997
2,caco2_wang:train_val:3,train,-5.1401309999999993
2,caco2_wang:train_val:4,train,-5.1000899999999998
2,caco2_wang:train_val:5,train,-4.0050001000000002
2,caco2_wang:train_val:6,train,-4.46
2,caco2_wang:train_val:7,train,-4.3899999000000003
2,caco2_wang:train_val:8,train,-4.4899997999999997
2,caco2_wang:train_val:9,train,-4.8800000999999984
2,caco2_wang:train_val:10,train,-4.3299999000000016
2,caco2_wang:train_val:11,train,-6.6198940000000004
2,caco2_wang:train_val:12,train,-4.9800000000000004
2,caco2_wang:train_val:13,train,-6.125
2,caco2_wang:train_val:14,train,-5.2142239000000004
2,caco2_wang:train_val:15,train,-4.6597776
2,caco2_wang:train_val:16,train,-4.4610906000000004
2,caco2_wang:train_val:17,train,-5.2800001999999999
2,caco2_wang:train_val:18,train,-4.6799998
2,caco2_wang:train_val:19,train,-4.1864189999999999
2,caco2_wang:train_val:20,train,-4.2620125
2,caco2_wang:train_val:21,train,-5.9118199000000002
2,caco2_wang:train_val:22,train,-4.3493012999999996
2,caco2_wang:train_val:23,train,-4.4400000999999998
2,caco2_wang:train_val:24,train,-5.1324477000000002
2,caco2_wang:train_val:25,train,-5.6294660999999993
2,caco2_wang:train_val:26,train,-5.4299998
2,caco2_wang:train_val:27,train,-4.6900000999999998
2,caco2_wang:train_val:28,train,-4.3400002000000004
2,caco2_wang:train_val:29,train,-5.6912522000000001
2,caco2_wang:train_val:30,train,-5.7484403000000004
2,caco2_wang:train_val:31,train,-5.3900242
2,caco2_wang:train_val:32,train,-5.9906997999999998
2,caco2_wang:train_val:33,train,-4.6095328000000002
2,caco2_wang:train_val:34,train,-4.5132464999999984
2,caco2_wang:train_val:35,train,-4.3634119000000009
2,caco2_wang:train_val:36,train,-4.9913997999999999
2,caco2_wang:train_val:37,train,-4.3899999000000003
2,caco2_wang:train_val:38,train,-5.2199998000000001
2,caco2_wang:train_val:39,train,-4.8102907999999998
2,caco2_wang:train_val:40,train,-4.7600002000000003
2,caco2_wang:train_val:41,train,-5.3899999000000003
2,caco2_wang:train_val:42,train,-3.9519544
2,caco2_wang:train_val:43,train,-6.0188645999999997
2,caco2_wang:train_val:44,train,-4.8498520999999997
2,caco2_wang:train_val:45,train,-5.0101637999999999
2,caco2_wang:train_val:46,train,-4.8428430999999996
2,caco2_wang:train_val:346,train,-5.29
2,caco2_wang:train_val:242,train,-5.8005152000000004
2,caco2_wang:train_val:243,train,-4.8289509000000015
2,caco2_wang:train_val:244,train,-5.8005152000000004
2,caco2_wang:train_val:245,train,-5.1599997999999996
2,caco2_wang:train_val:246,train,-5.2600002000000003
2,caco2_wang:train_val:247,train,-5.1100000999999997
2,caco2_wang:train_val:248,train,-5
2,caco2_wang:train_val:249,train,-5.8005152000000004
2,caco2_wang:train_val:250,train,-4.6493707000000004
2,caco2_wang:train_val:117,train,-4.3499999000000003
2,caco2_wang:train_val:370,train,-4.9305754000000004
2,caco2_wang:train_val:108,train,-4.8950620000000002
2,caco2_wang:train_val:467,train,-5.5
2,caco2_wang:train_val:581,train,-5
2,caco2_wang:train_val:582,train,-4.1700001000000002
2,caco2_wang:train_val:583,train,-4.5388007000000004
2,caco2_wang:train_val:584,train,-5.1874509000000009
2,caco2_wang:train_val:585,train,-4.3312735999999994
2,caco2_wang:train_val:94,train,-4.8400002000000004
2,caco2_wang:train_val:95,train,-4.5614610000000004
2,caco2_wang:train_val:238,train,-4.0999998999999994
2,caco2_wang:train_val:239,train,-3.7294849999999999
2,caco2_wang:train_val:373,train,-5.9593034000000005
2,caco2_wang:train_val:58,train,-6.0555171999999997
2,caco2_wang:train_val:69,train,-5.6900000999999998
2,caco2_wang:train_val:615,train,-5.1700000999999984
2,caco2_wang:train_val:97,train,-7.4317985000000002
2,caco2_wang:train_val:98,train,-7.7600002000000003
2,caco2_wang:train_val:135,train,-4.5100002000000003
2,caco2_wang:train_val:110,train,-4.0900002000000004
2,caco2_wang:train_val:111,train,-4.2800001999999999
2,caco2_wang:train_val:670,train,-5.3211966000000004
2,caco2_wang:train_val:635,train,-4.7399997999999997
2,caco2_wang:train_val:664,train,-4.9880070999999999
2,caco2_wang:train_val:663,train,-4.9913997999999999
2,caco2_wang:train_val:658,train,-4.3318485999999998
2,caco2_wang:train_val:642,train,-4.2800001999999999
2,caco2_wang:train_val:91,train,-4.5199999999999996
2,caco2_wang:train_val:64,train,-5.1700000999999984
2,caco2_wang:train_val:65,train,-4.8400002000000004
2,caco2_wang:train_val:677,train,-4.8219547
2,caco2_wang:train_val:541,train,-5.9593034000000005
2,caco2_wang:train_val:201,train,-4.4308991000000004
2,caco2_wang:train_val:228,train,-4.1799998
2,caco2_wang:train_val:229,train,-4.5093192999999996
2,caco2_wang:train_val:253,train,-5.4400000999999998
2,caco2_wang:train_val:661,train,-6.5388007000000004
2,caco2_wang:train_val:662,train,-6.54
2,caco2_wang:train_val:510,train,-4.7538647999999997
2,caco2_wang:train_val:511,train,-4.9299998
2,caco2_wang:train_val:544,train,-5.2382860000000004
2,caco2_wang:train_val:542,train,-4.8880280999999997
2,caco2_wang:train_val:543,train,-5.0778604000000005
2,caco2_wang:train_val:212,train,-5.1199999000000016
2,caco2_wang:train_val:213,train,-5.5199999999999996
2,caco2_wang:train_val:256,train,-4.5100002000000003
2,caco2_wang:train_val:75,train,-4.3099999000000002
2,caco2_wang:train_val:92,train,-4.96
2,caco2_wang:train_val:124,train,-4.71
2,caco2_wang:train_val:182,train,-4.4800000000000004
2,caco2_wang:train_val:51,train,-5.3699999000000025
2,caco2_wang:train_val:342,train,-6.5214390999999994
2,caco2_wang:train_val:343,train,-6.3989700999999997
2,caco2_wang:train_val:105,train,-5.2295737000000004
2,caco2_wang:train_val:106,train,-6.4201082999999999
2,caco2_wang:train_val:369,train,-6.3000002000000004
2,caco2_wang:train_val:503,train,-4.8885303000000002
2,caco2_wang:train_val:632,train,-4.3499999000000003
2,caco2_wang:train_val:633,train,-4.1799998
2,caco2_wang:train_val:634,train,-4.3400002000000004
2,caco2_wang:train_val:196,train,-6.2209244000000004
2,caco2_wang:train_val:197,train,-6.3005152000000004
2,caco2_wang:train_val:198,train,-6.3989700999999997
2,caco2_wang:train_val:199,train,-6.7423639000000009
2,caco2_wang:train_val:200,train,-6.5700002000000008
2,caco2_wang:train_val:310,train,-4.29
2,caco2_wang:train_val:406,train,-5.4224062000000002
2,caco2_wang:train_val:499,train,-5.2209244000000004
2,caco2_wang:train_val:508,train,-5.2199998000000001
2,caco2_wang:train_val:552,train,-6.2314224000000005
2,caco2_wang:train_val:496,train,-5.9000000999999997
2,caco2_wang:train_val:497,train,-6.0420097999999998
2,caco2_wang:train_val:498,train,-4.5199999999999996
2,caco2_wang:train_val:296,train,-5.46
2,caco2_wang:train_val:297,train,-5.3200002
2,caco2_wang:train_val:294,train,-5.8393164000000004
2,caco2_wang:train_val:295,train,-6.2399997999999997
2,caco2_wang:train_val:300,train,-4.79
2,caco2_wang:train_val:301,train,-4.6999997999999996
2,caco2_wang:train_val:302,train,-4.5380535000000002
2,caco2_wang:train_val:303,train,-4.7199998000000001
2,caco2_wang:train_val:304,train,-4.8600000999999997
2,caco2_wang:train_val:305,train,-4.6900000999999998
2,caco2_wang:train_val:306,train,-4.7600002000000003
2,caco2_wang:train_val:307,train,-4.5799999000000016
2,caco2_wang:train_val:308,train,-4.79
2,caco2_wang:train_val:309,train,-4.9000000999999997
2,caco2_wang:train_val:480,train,-5.9430285000000005
2,caco2_wang:train_val:478,train,-5.6479244000000008
2,caco2_wang:train_val:479,train,-5.7414020999999975
2,caco2_wang:train_val:688,train,-4.9198675000000005
2,caco2_wang:train_val:169,train,-4.5700002
2,caco2_wang:train_val:665,train,-7.3899999000000012
2,caco2_wang:train_val:666,train,-5.8800000999999975
2,caco2_wang:train_val:667,train,-5.6719999000000003
2,caco2_wang:train_val:668,train,-6.6599997999999996
2,caco2_wang:train_val:209,train,-4.3499999000000003
2,caco2_wang:train_val:486,train,-4.9899997999999997
2,caco2_wang:train_val:457,train,-4.5968795
2,caco2_wang:train_val:458,train,-4.4609237000000004
2,caco2_wang:train_val:459,train,-4.1758742
2,caco2_wang:train_val:550,train,-4.8205117999999993
2,caco2_wang:train_val:579,train,-4.1999997999999996
2,caco2_wang:train_val:352,train,-7.3390937000000003
2,caco2_wang:train_val:353,train,-7.0912943000000004
2,caco2_wang:train_val:354,train,-7.3677615999999997
2,caco2_wang:train_val:355,train,-7.1487603000000002
2,caco2_wang:train_val:356,train,-4.9978389999999999
2,caco2_wang:train_val:357,train,-6.8503904000000011
2,caco2_wang:train_val:348,train,-6.8762316999999999
2,caco2_wang:train_val:349,train,-7.3814997999999985
2,caco2_wang:train_val:350,train,-7.1178856000000001
2,caco2_wang:train_val:351,train,-7.3820247999999991
2,caco2_wang:train_val:637,train,-4.5693182999999999
2,caco2_wang:train_val:456,train,-5.1199999000000016
2,caco2_wang:train_val:643,train,-4.6677732000000001
2,caco2_wang:train_val:656,train,-4.5900002000000004
2,caco2_wang:train_val:657,train,-4.7699999999999996
2,caco2_wang:train_val:654,train,-4.5500002000000004
2,caco2_wang:train_val:655,train,-4.5700002
2,caco2_wang:train_val:494,train,-5.4412464999999992
2,caco2_wang:train_val:492,train,-4.0680037000000002
2,caco2_wang:train_val:493,train,-5.2699999999999996
2,caco2_wang:train_val:259,train,-5.3899999000000003
2,caco2_wang:train_val:260,train,-5.5908804000000005
2,caco2_wang:train_val:261,train,-5.1687455
2,caco2_wang:train_val:262,train,-5.4206805000000005
2,caco2_wang:train_val:263,train,-5.29
2,caco2_wang:train_val:264,train,-6.0100002000000003
2,caco2_wang:train_val:265,train,-5.2006744999999999
2,caco2_wang:train_val:266,train,-5.0599999000000002
2,caco2_wang:train_val:267,train,-5.3989700999999997
2,caco2_wang:train_val:268,train,-6.4899997999999997
2,caco2_wang:train_val:269,train,-5.1850867000000003
2,caco2_wang:train_val:270,train,-5.5599999000000002
2,caco2_wang:train_val:487,train,-5.2699999999999996
2,caco2_wang:train_val:235,train,-5.8800000999999975
2,caco2_wang:train_val:519,train,-5.1011863000000002
2,caco2_wang:train_val:462,train,-5.9186072000000003
2,caco2_wang:train_val:401,valid,-4.9279999999999999
2,caco2_wang:train_val:402,valid,-4.724059099999999
2,caco2_wang:train_val:165,valid,-4.1687455
2,caco2_wang:train_val:166,valid,-4.7979398
2,caco2_wang:train_val:650,valid,-5.4800000000000004
2,caco2_wang:train_val:364,valid,-5.0814137000000015
2,caco2_wang:train_val:360,valid,-3.9546771000000001
2,caco2_wang:train_val:359,valid,-4.9499997999999996
2,caco2_wang:train_val:602,valid,-5.7979398
2,caco2_wang:train_val:683,valid,-4.5710139000000005
2,caco2_wang:train_val:684,valid,-4.8123703000000004
2,caco2_wang:train_val:685,valid,-4.8499289000000001
2,caco2_wang:train_val:512,valid,-5.3099999000000002
2,caco2_wang:train_val:513,valid,-5.3098039999999997
2,caco2_wang:train_val:410,valid,-4.3894195999999992
2,caco2_wang:train_val:438,valid,-4.8783754999999998
2,caco2_wang:train_val:178,valid,-5.46
2,caco2_wang:train_val:674,valid,-6.1700000999999975
2,caco2_wang:train_val:504,valid,-4.9114642000000002
2,caco2_wang:train_val:505,valid,-5.5975828000000005
2,caco2_wang:train_val:506,valid,-4.6622709999999996
2,caco2_wang:train_val:722,valid,-4.8187927999999998
2,caco2_wang:train_val:660,valid,-4.3099999000000002
2,caco2_wang:train_val:502,valid,-4.5100002000000003
2,caco2_wang:train_val:149,valid,-4.6999997999999996
2,caco2_wang:train_val:172,valid,-6.5364393999999999
2,caco2_wang:train_val:326,valid,-4.4800000000000004
2,caco2_wang:train_val:673,valid,-5.6925039000000002
2,caco2_wang:train_val:60,valid,-5.5514212000000001
2,caco2_wang:train_val:219,valid,-4.1700001000000002
2,caco2_wang:train_val:220,valid,-4.1100001000000015
2,caco2_wang:train_val:223,valid,-5.6788902000000006
2,caco2_wang:train_val:174,valid,-4.6197885999999997
2,caco2_wang:train_val:551,valid,-4.9586072000000003
2,caco2_wang:train_val:168,valid,-5.0984550000000004
2,caco2_wang:train_val:514,valid,-5.4200000999999975
2,caco2_wang:train_val:416,valid,-4.8050604000000003
2,caco2_wang:train_val:377,valid,-5.4200000999999975
2,caco2_wang:train_val:317,valid,-4.5199999999999996
2,caco2_wang:train_val:464,valid,-4.7298937000000008
2,caco2_wang:train_val:465,valid,-4.8099999000000002
2,caco2_wang:train_val:466,valid,-4.8124795000000002
2,caco2_wang:train_val:368,valid,-4.6599997999999996
2,caco2_wang:train_val:365,valid,-4.4850000999999997
2,caco2_wang:train_val:366,valid,-4.3887606000000003
2,caco2_wang:train_val:367,valid,-4.6700000999999984
2,caco2_wang:train_val:62,valid,-4.3103647
2,caco2_wang:train_val:709,valid,-4.6199999000000016
2,caco2_wang:train_val:254,valid,-5.8899999000000003
2,caco2_wang:train_val:495,valid,-5.0599999000000002
2,caco2_wang:train_val:437,valid,-7.0478787000000001
2,caco2_wang:train_val:537,valid,-6.3600000999999997
2,caco2_wang:train_val:538,valid,-6.6300000999999975
2,caco2_wang:train_val:372,valid,-7.5214391000000003
2,caco2_wang:train_val:500,valid,-4.6999997999999996
2,caco2_wang:train_val:501,valid,-4.7016673000000004
2,caco2_wang:train_val:394,valid,-4.7544874999999998
2,caco2_wang:train_val:645,valid,-4.3156309000000004
2,caco2_wang:train_val:646,valid,-4.8099999000000002
2,caco2_wang:train_val:424,valid,-5.4699998000000001
2,caco2_wang:train_val:425,valid,-5.7800001999999999
2,caco2_wang:train_val:164,valid,-5.2300000000000004
2,caco2_wang:train_val:678,valid,-4.8400002000000004
2,caco2_wang:train_val:591,valid,-4.8399267000000004
2,caco2_wang:train_val:67,valid,-4.8378239000000001
2,caco2_wang:train_val:713,valid,-4.7399997999999997
2,caco2_wang:train_val:714,valid,-4.3899999000000003
2,caco2_wang:train_val:202,valid,-4.75
2,caco2_wang:train_val:611,valid,-4.1100001000000015
2,caco2_wang:train_val:612,valid,-5.1985430999999984
2,caco2_wang:train_val:236,valid,-5.6999997999999996
2,caco2_wang:train_val:299,valid,-6.5611247999999991
